occupation,count
Kitchenmaid Domst Sert,1
Kitchenmaid Domt Servt,1
Kitchenmaid General Servant-Domestic,1
Kitchenmaid Servt Domestic,1
Kitchenmaid Unemployed Domestic Servant,1
Kitchenmaid of Hotel,1
"Kitchenmaid, Domestic",1
"Kitchenmaid, Domestic Servant",1
"Kitchenmaid, Domestic Svt",1
Kitchenmaid-Domestic Ser,1
Kitchenmaid-Domestic Servt,1
Kitchenmaid-Domestic Servt.,1
Kitchenmaid-Domestic St,1
Kitchenmaid. Domestic Servant,1
Kitchenmaid: Domestic Servant,1
Kitchenman Domestic Servant,1
Kitchens Maid Domestic,1
Kitcher Maid (Domestic Servant),1
Kitchers maid Domestic,1
Kitcken Maid Domestic Servt,1
Kitenmaid,1
Kithen Maid Domestic,1
Kithmaid,1
Kitt Maid Domestic Servt,1
Klegraphist,1
Klo Labourer,1
Kn Maid Domestic,1
Kneedle Work,1
Knetting Operative,1
Knife Maker,1
Knight - Secretary Royal assistant of Ireland,1
Knight Architect,1
"Knight Bachelor - Director of National Gallery, Ireland",1
Knight Bachelor Corn Merchant,1
Knight Bachelor Justice of the Peace Retired Officer County Councillor,1
Knight Bachelor M D Univ Dubl F R C P I Physician Professor Mat Med R C S I,1
Knight Bachelor and Solicitor,1
Knight C R O ulster kings of arms,1
Knight D L,1
Knight High Sheriff Councillor Linen Merchant,1
Knight I.P. Merchant,1
Knight Income From Land Property,1
Knight J.P. Co Dublin Pharmaceutical Chemist,1
Knight JP FRS Ve Astromonial Not Maker,1
Knight M D Dublin Inspector of Lunatic Asylums I P Co Roscommon,1
Knight Man,1
Knight Merchant,1
Knight Retired Banker,1
Knight Watch Man,1
Knight and Physician President of the Royal College of Physician M B. L L.D New Dublin,1
"Knight, Ald. J.P Manure and Seedsman",1
"Knight, Local Government School Medical Infant",1
Knight-D.L-Barrister,1
Knight-Town Clerk of Belfast,1
Knight. C. B. D. L. J. P. A B. T C. D. Landed Proprietor Retired Civil Servant,1
"Knigth, T.C-Tobacco Manfr and Genl. Merchant",1
Knilling and Sewing,1
Knilter,1
Knilter by Machine,1
Knister,1
Knit Sew,1
Knit and Saw,1
Kniter and Spinner,1
Kniter in a Factory,1
Knithing,1
Kniting and Sewing,1
Knits,1
Knits on Kn Machis,1
Knittar,1
Knitten,1
"Knitter ""Wool""",1
Knitter (Machine),1
Knitter (Retired Farmer),1
Knitter (Stocking),1
Knitter Machine Stocking,1
Knitter Machinest,1
Knitter Sister,1
Knitter Woolen,1
Knitter Wrole,1
Knitter and Farmer,1
Knitter and General House Keeper,1
Knitter and General Servant,1
Knitter and House Keeper,1
Knitter and Mantle Maker,1
Knitter and Spinner of Wool,1
Knitter and Washer,1
Knitter at Factory,1
Knitter etc,1
Knitter for Draper Shops,1
Knitter in Hoisery Factory,1
Knitter in Hosiery Factory,1
Knitter in Wollen Factory,1
Knitter in Woollen Factory,1
Knitter of ?,1
Knitter of Docks,1
Knitter of Hosiery,1
Knitter of Sock's,1
Knitter of Socker,1
Knitter of Sockes,1
Knitter of Wool,1
Knitter of Woollens,1
Knitter of Yarn,1
Knitter-Wool,1
Knitters,1
Knitters Hand,1
Knitters in Horsery Factory,1
Knittery Machine Operator,1
Knittex G Wool,1
Knitting (For Shop),1
Knitting Factory Hand,1
Knitting Fancy wor,1
Knitting Industry,1
Knitting Machine,1
Knitting Machnic Worker,1
Knitting Mechain,1
Knitting Passer,1
Knitting Stockins,1
Knitting Women,1
Knitting Wooller Material,1
Knitting Worker,1
Knitting and C,1
Knitting and Chrochet,1
Knitting and Crocket,1
Knitting and General Servant,1
Knitting and House Keeper,1
Knitting and Spinning,1
Knitting and Typewriting,1
Knitting and Washing,1
Knitting in Convent,1
Knitting in Cornvent,1
Knitting in Wool,1
Knocker,1
Knocker Down at Printing Machine,1
Knocker up Bill Server,1
Knolling Yarn,1
Knot Worker,1
Knotter,1
Knotter Cotton Factory,1
Knotter of Fringe on Towels Table Cloths and C,1
Knotter of Fringe on Towels etc,1
Knotter on in Factory,1
Know Traders Yet,1
Knt C.B. M D F R C G I R U I Med. Officer's Health,1
Knt J.P.,1
Kntter and Sewer,1
Kntting,1
Ko Scottish Bond,1
Kooper,1
Kos Treanor,1
Kuay Labourer,1
Kundy Labourer,1
Kut L. J.P,1
Kuting Master in Factory,1
Kutler,1
L - Winder,1
L A H L M Due General Medical Practitoner Leewich School of Medicine and College of Surgeons Ireland,1
L B R,1
L Car Owner,1
L Clark,1
L Clerk,1
L Col Arms Par Dey,1
L Colonel Meletin Retired Farmer I P,1
L Corporal Shropshire Regt,1
L Cropl 2nd Grenr Guards or Furlough,1
L D S R C S J,1
L Factory Labourer,1
L Factory Worker,1
L Farmer's Daughter,1
L Farmer's Son,1
L G B Inspector,1
L G Board,1
L Garded Proprietor,1
L Gardener,1
L General Serant,1
L Govnt Inspector,1
L H Policeman,1
L Insurance Official,1
L K G C P I and L R C G J and c Physician and Surgeon,1
L L B C D Solicitor,1
L L D (Dub) Principal of Marlborogh St College,1
L L D Army Sector,1
L L D Private Tutor ?,1
L L D Professor of German T C D,1
L L D Solicitor,1
L L D T C D Kirk D L L P Architech M E A B B E,1
L L D T C D Solicitor in Pract,1
L L D. Lolt,1
L L.D and Practising B.L.,1
"L L.D, Hd Master, Gram. School",1
L L.D. Barrister at Law (Practising),1
L L.D. District Inspector. R. I. C,1
L L.D. Dub. Clergyman Ch. of Ireland Rictor of Urglin,1
L L.D. Solicitor,1
L M Rotunda Hospital (not Registered),1
L Maid,1
L Man's Wife,1
L Naval Reserve,1
L P Land Agent,1
L P Printer By Type,1
L P S I,1
L P S I Pharmaceutical Chemist,1
L P S J,1
L Print,1
L R C G I L R C I E Physician and Surgeon,1
L R C G I- L R C T I Practicing as Physician and Surgen,1
L R C P (Lond) W R C P (Eng) Medical,1
L R C P Ed L K C S I Physician and C,1
L R C P Ed L R C S I Physician and Surgeon,1
"L R C P Ed, L K C S Ed General Practitioner",1
L R C P I L R C S and General Practitioner Dispensary Medical Officer,1
L R C P and L H I L R C S and L H. I,1
L R C P and L R C D L M Edin Medical Practitioner,1
L R C P and S Ed Not Practising,1
"L R C P and S Edin, and Fax P and S Glasgow General medical Practitioner",1
L R C P and S I Physician and Surgeon,1
L R C P and S L Edin Physician Surgeon,1
L R C P rear Physician surgeon,1
L R C P. and S. Ed.I and P and S.G. General Medical Practitioner,1
L R C Pupil Doctor in Medicine M D A B Dub Imir,1
L R C S I K Q C P. Surgeon and Physician,1
L R C S I L K Q C P I General Medical Practitioner,1
L R C S I L M and G C P I Not Practising,1
L R C S I L R C P S Not Practising,1
L R C S I Medical practitioner,1
L R C S I and L R C P I General Practitioner,1
L R C S I and R.C.P.I.,1
L R C S I not Practising,1
L R C S J L R C P. J. L M,1
L R C S P J St R A M C,1
L R C S P S Medical Doctor,1
L R C S T and L R C P G Surgeon,1
"L R C S and P E D, Physician and Surgeon",1
L R C S and P E L a H Dublin Physician Surgeon and Apotising,1
L R C S and P Ed General Practitioner,1
L R C So R Physician and Singan,1
L R C T E L R C ST,1
L R C and Irel L. L. M. R. C. P. Irel Not Practicing,1
L R P S and P Ed Phys and Surgeon,1
L R Warder,1
L Rodecian Regt.,1
L S Danphlid,1
L S.H.M. Navy,1
L Scholar,1
L Seaman,1
L Servant General Domestic,1
L Spinner,1
L Steward,1
L Stewards Wife,1
L Superintendent of National Maternity Hospl,1
L Tailor,1
L Tailoress,1
L Tailoring,1
L Vandriver,1
L Warehouse,1
L Warper,1
L Waver (Linen),1
L Weaver (Linen),1
L Weaver (Retired),1
L Yarn Dresser,1
L and L M. R C P I. L R C S I. L A H Physician and Surgeon,1
L and L.M.R.C.P and S.I,1
L and L.M.R.C.S. and P L W.,1
L of the Retired from Amy Pay Department,1
"L, In Irons Worker",1
L-Steward,1
L. Folder,1
L. L. M. R C S I T. T. M. R C and F. R. C. S. I. G. S.,1
L. Nurse,1
L. P. S. I.,1
L. R. C. S. D. General Practitioner,1
L. R. C. S. Eo and L R C P. Eo and C General Medical Practitioner,1
L. R. C. S. I. L. A. H. D. General Practitioner,1
L. R. C. S. I. L. K. Z Aird A. P. J. Medical Doctor,1
L. R. C. S. T. not Mactising Member of Parliament,1
L. Royal G.S.H K and Q C P J Medical Doctor,1
L. Sergt.,1
L. Smoother,1
L. Spinner,1
L. Steward,1
L. Tentar,1
L. Tenter,1
L. Vintner,1
L. Warper,1
L. Winder Linen,1
L.A.C.I.I and L.R.C.P.E,1
L.CPL. Infantry,1
L.Col Site 35 Ky,1
L.Colonel. R.A.Mcabs,1
L.D.S. R.C.S.I. Surgein Dentist,1
L.D.S.Edwin,1
"L.D.S.I., Dentist",1
L.E Student,1
L.G.B Auditor,1
L.G.B. Inspector,1
L.H.C.P. Eds L.H.C.S. and L.F.P.S. Gl 1901,1
L.K.Q.C.P.I and L.R.C.S.I. General Need Practitioner,1
L.L.A.,1
L.L.A.St. Andrews B,1
"L.L.B, Publisher's Reader",1
L.L.B. R.U.I Barrister at Law,1
L.L.B. R.U.I Solicitor,1
L.L.D. J.P. Gentleman Farmer,1
L.L.S. Barrister-at-Law In Actual Practice,1
L.N.W.R. Employed,1
L.P. Co Cork,1
L.P. Co of Down,1
L.P. Printer,1
L.R.C P.E I R R S. Medical Practitioner,1
L.R.C S.I. General Practitioner,1
L.R.C.H.S.I. General Doctor (Medical),1
L.R.C.P L.R.C.S. Physician and Surgeon,1
L.R.C.P and S. Ed. Servant Practitioner,1
L.R.C.P and S. Gen. Practitioner,1
L.R.C.P. and S. Surgeon,1
L.R.C.P.E.L.R.C and E.L.F.P.S.G.I. Physician and Surgeon,1
L.R.C.P.E.L.R.C.D.E.L.F.P.S and ? General Medical Practictioner,1
L.R.C.P.I-L.R.C.S.I Physician and Surgeon,1
L.R.C.P.I. L.R.C.S.I. Physician and Surgeon,1
L.R.C.P.I. L.R.C.S.I. Physician and Surgeon J.P,1
L.R.C.P.I.L.R.C.S.I L.M. General Practitioner,1
L.R.C.P.I.L.R.C.S.I. General Practitioner,1
L.R.C.P.L R C S.I Res. Medical. Supt,1
L.R.C.R.S.ED.L.F.P.I.Glas. Medical General Pract.,1
L.R.C.S and F not Practising,1
L.R.C.S and P. Erin. L.A.I,1
"L.R.C.S. and P. Edinburgh Staffsurgeon, R.N. Retired",1
L.R.C.S. and P.Ed: L.F.P S.L.A.H.I: L.M. C.H.D;,1
L.R.C.S.D.,1
L.R.C.S.I Genl Practitioner,1
L.R.C.S.I and L.K. and Q.C.P.I.,1
L.R.C.S.I and L.R.C.P.I,1
L.R.C.S.I and R C P.I. Physician and Surgeon,1
L.R.C.S.I. I.P.,1
L.R.C.S.I. Not Prating,1
"L.R.C.S.I., L.R.C.P.I. and L.M. General Practitioner",1
L.R.C.S.I.L R and Q.C.P M.D.Q.N.I Physicle Sergion,1
"L.R.C.S.J.,L.R.C.P.J.L.M, Gen. Medical Practioner",1
L.R.C.S.J.L.K and D.C.P.J General Practitioner and Medical Officer of Health and Registered of Board Deaths and Marriages T.C.D,1
L.R.C.S.J.L.R.C.P.E. General Practioner,1
L.R.C.S.J.and L.C.P.J. Physician and Surgeon,1
L.R.C.S.T. M.D,1
L.R.C.S.T.L.M.C.D,1
L.R.P. and S.S.I and c. G. Proca?,1
L.S Son,1
L.S.A. Registered Medical Practioner,1
"L.S.A., L A H. General Practioner L R C G E and S Ed",1
L/c Sergt A.S. Corps (on Furlogh) Visitor,1
L? (Rowann),1
L?r,1
LDS R C S S,1
LE Colonal Army medical Staff Retired,1
LL D J P Barrister not in Actual Practice Landed Proprietor,1
LL D Soln,1
LRCP and SPS LFPSG Physician and Surgeon,1
LRCPI LRCSI Medical Doctor,1
LRCS LRCSE Physician and Surgeon,1
LUZCP LRCSI,1
La,1
La ? of Sleep,1
La Corpl R.G. Regt,1
La H D and Sur,1
La House Keeper,1
La Scholar,1
La Sergeant Army,1
La Shop Assistant,1
Laabelor,1
Laaber-General,1
Laaborer,1
Laabour,1
Laabourer,1
Laabourer Gerl,1
Laacing House Keeper,1
Laaourer,1
Lab - in Bleach Works,1
Lab Agricultural,1
Lab Car Properitor,1
Lab Daughter,1
Lab Domestic Servant,1
Lab Governess,1
Lab Nurse Worker,1
Lab Owener and Driver,1
Lab Owner,1
Lab Post Mistrifs,1
Lab Postmistress,1
Lab Propiteor,1
Lab Servant,1
Lab Sherriff,1
Lab Stewart,1
Lab in Jute Factory,1
Lab in Mineral Water Store,1
Lab of Milella Man,1
Lab-House Repairer,1
Lab. Wife,1
Lababour,1
Labair,1
Labarar Ship Yard,1
Labarrer,1
Labber,1
Labberor,1
Labborar,1
Labbourer,1
Labburer,1
Labdonel Let army,1
Label Maker in Factory,1
Labeler in Soap Works,1
Labeling Thread,1
Labeller,1
Labeller Mineral Water Co,1
Labeller in Factory,1
Labeller in Jam Factory,1
Labeller on Spirit Stores,1
Labelou and Agricultural,1
Labelour,1
Labels writer,1
Labeor Builders,1
Labeor Gen,1
Labeorer,1
Labeorre General,1
Labeour Agrl,1
Labeour Farm,1
Labeour Gas Work,1
Labeour General,1
Labeour Onoucapied,1
Labeourer Agl,1
Labeourer in Provision Store,1
Laber Apprentice,1
Laber General,1
Laber Queens I Ship Yard,1
Laber in I Foundery,1
Laber in Parkster,1
Laber or Agricultl,1
Laber-Farm,1
Laber-General,1
Laberar Shipyard,1
Laberer (General),1
Laberer Aglr,1
Laberer Timber Yard,1
Laberer in Bleachwork,1
Laberer in City Council,1
Labererour,1
Labering,1
Labering Woman,1
Labering Work,1
Labering in Iron Works,1
Laberingman,1
Laberior D. Servant,1
Laberior-General,1
Laberoer,1
Laberon,1
Laberor (Agricultural),1
Laberor (General),1
Laberor Farm,1
Laberor Iron Foundry,1
Laberor Rope Works,1
Laberor in Ship Yard,1
Laberour (Agricultural),1
Laberour Agricultl,1
Laberour Agricultrl,1
Laberour Agrl,1
Laberour Berwery,1
Laberour Corporation,1
Laberour Dock,1
Laberour Factory,1
Laberour Genl,1
Laberour Quay,1
Laberour Ship Yard,1
Laberour Shipyard in Bleach Woods,1
Laberour Unemployed,1
Laberour in A Brewery,1
Laberour in Dye Works,1
Laberour in Factory,1
Laberour in Flour Mills,1
Laberour in General,1
Laberour in Manure Works,1
Laberour in Shipyard,1
Laberour in Spinning Mill,1
Laberour in Stores,1
Laberour in a Bakery,1
Laberour on Farms,1
Laberour-Quay,1
Laberourer Attending Masons,1
Laberours Son,1
Laberous,1
Laberr (General),1
Laberror,1
Laberur,1
Labes Son,1
Labes Woman,1
Labeur,1
Labier,1
Labin Flour Mill,1
Labiour (General) Linen Factory,1
Labiour (Granet Quarry),1
Labiour Agl,1
Labiour Agrl,1
Labiour Gen,1
Labiour in Shipyard,1
Labiour-Gen,1
Labiour-General,1
Labiourer Agrl,1
Labiourer Farm,1
Labiourer Wife,1
Labious,1
Labirour General,1
Labirourer,1
Labiuor,1
Labler Thread Works,1
Labler in Lemonade Store,1
Labler in Mineral Store,1
Lablor Gen,1
Lablor General,1
Lablorer,1
Lablouer,1
Lablour General,1
Lablour Genl,1
Lablour in Mill,1
Lablour on Council,1
Labo Housekeeper,1
Laboar,1
Laboar in Iron Foundry,1
Laboarer on Farm,1
Laboarer on Railway,1
Laboarer-Road Maker,1
Laboer General,1
Laboer Genl,1
Laboer Occupation,1
Laboerr,1
Laboerur General,1
Labolar,1
Labonrer,1
Labooaur,1
Labor Agricultural,1
Labor Master or Work House,1
Labor Store Man,1
Labor Timber Shed,1
Labor in Farm,1
Labor in Garden,1
Labor in Iron Works,1
Labor in Manure Works,1
Labor on Farm,1
Labor-Gen,1
Labor-General,1
Laboral Farm,1
Laborar (Genl),1
Laborar Fisherman,1
Laborar General,1
Laborar's Wife,1
Laboratory Assist (Chemists),1
Laboratory Assistant and Domestic Servant,1
Laboratory Boy,1
Laboratory Clerk,1
Laboratory assistant,1
Laboray,1
Labore-General,1
Laborer (Agricultural),1
Laborer (Agriculture),1
Laborer (Carter),1
Laborer (Council),1
Laborer - Gnl,1
Laborer - Van Driver,1
Laborer Agricl.,1
Laborer Agricul,1
Laborer Agrl,1
Laborer Army Ordnce Dept,1
Laborer Bottlehouse,1
Laborer Brewery,1
Laborer Bricklayer's,1
Laborer Bricklayers,1
Laborer Builder,1
Laborer Builder's,1
Laborer Builders,1
Laborer Carman,1
Laborer Coal Yard,1
Laborer Dom Servt,1
Laborer Drayman,1
Laborer Factory,1
Laborer Farm Servant,1
Laborer Fitters,1
Laborer Gen,1
Laborer General Stores,1
Laborer Gerl,1
Laborer Iron Foundry,1
Laborer Ironworks,1
Laborer Linen Factory,1
Laborer Maid,1
Laborer Messenger in Bank,1
Laborer Quarryman,1
Laborer Road Ganger,1
Laborer Sexton of a Church,1
Laborer Thatcher,1
Laborer Unemployed,1
Laborer and Fisherman,1
Laborer and Porter,1
Laborer and Soldier,1
Laborer in Bacon Store,1
Laborer in Coal,1
Laborer in Coal Yard,1
Laborer in Distillery,1
Laborer in Dye Works,1
Laborer in Factory,1
Laborer in Factory Tobacco,1
Laborer in Foundery,1
Laborer in Foundry,1
Laborer in Iron Foundry,1
Laborer in Iron Wks,1
Laborer in Irons Works,1
Laborer in Ironworks,1
Laborer in Paper Factory,1
Laborer in Saw Mill,1
Laborer in Sawmills,1
Laborer in Shipping Yard,1
Laborer in Spinning Factory,1
Laborer in Tan Yard,1
Laborer in Weaving Factory,1
Laborer in a Brewery,1
Laborer of Land,1
Laborer on Distillery,1
Laborer on Railway,1
Laborer or Ganger,1
Laborer's Child,1
Laborer's Daughter,1
Laborer's Widow,1
"Laborer, Steam Raiser G. S. and W. R.",1
Laborer-Agria,1
Laborer-Agricultural,1
Laborer-Caretaker,1
Laborer-Carman,1
Laborer-Coalporter,1
Laborer-Corporation,1
Laborer-Drayman,1
Laborer-Quarryman,1
Laborer-Quaryman,1
Laborere,1
Laborerer,1
Laborerr Wife,1
Laborers-Wife,1
Labores Wife,1
Laboress,1
Laboress Wife,1
Laboring Man,1
Laborioet Farmer,1
Laborior D.Servant,1
Laborior and Army Pensioner,1
Laborir or Sheperd,1
Laboror (General),1
Laboror A. O. Dept,1
Laboror Builders,1
Laboror Quay,1
Laboror a Car Man,1
Labororur,1
Laborouer,1
Laborour Agri,1
Laborour Agrl,1
Laborour Agrl.,1
Laborour Coole,1
Laborour Foundy Iron,1
Laborour Gen,1
Laborour Gener,1
Laborour General Unemployed,1
Laborour House Finishing,1
Laborour Selling Milk,1
Laborour Son,1
Laborour and Lemonade,1
Laborour in Shipyard,1
Laborour in Weaving Factory,1
Laboroure,1
Laborourer Employed,1
Laborouress,1
Laborous,1
Laborr,1
Laborrer,1
Laborrour,1
Labors,1
Laboruer on Railway,1
Laborur Agl,1
Laborur Distillery,1
Laborur General,1
Laborur Genrl,1
Laborur Quay,1
Laborur Sister,1
Laborurer Ship Yard,1
Laborurer in Spinning Mill,1
Labou? Distillery Housekeeper,1
Labou? Mother,1
Labou?er,1
Labouar Builder,1
Labouar Maching Boy,1
Labouare,1
Labouary,1
Labouber,1
Labouberer,1
Labouer (Agrl),1
Labouer (Builders),1
Labouer (Farm),1
Labouer (Genl),1
Labouer (Unemployed),1
Labouer - Agricultural,1
Labouer Agl,1
Labouer Agr,1
Labouer Agrl,1
Labouer Agrl.,1
Labouer Brewery,1
Labouer Can Read and Rite,1
Labouer Carriers Yard,1
Labouer Coale,1
Labouer Flour Mill,1
Labouer Gen,1
Labouer Genl.,1
Labouer Genral,1
Labouer Genrel,1
Labouer Iron,1
Labouer La,1
Labouer Unemployed,1
Labouer Wife,1
Labouer at Iron Works,1
Labouer in B Yard,1
Labouer in Baking Seller,1
Labouer in Chemical Work,1
Labouer in Distillery,1
Labouer in Dyework,1
Labouer in Factory,1
Labouer in Felt Works,1
Labouer in Gas Works,1
Labouer in Horbour Commision,1
Labouer in Iron Foundry,1
Labouer in Ironworks,1
Labouer in Mathy House,1
Labouer in Mill,1
Labouer in Quarry,1
Labouer in Tin Shop,1
Labouer in Tram Stables,1
Labouer on Farm,1
Labouer on Roads,1
Labouer's Wife,1
Labouer-Carter,1
Labouer-Farm,1
Labouer-Gen,1
Labouere Aglr,1
Labouerer Agl,1
Labouerer in Brewery,1
Labouerer in Cole Yard,1
Labouerer in Iron Works,1
Labouers Coal Porter,1
Labouers General,1
Laboug General,1
Labouir,1
Labouler,1
Labouor Agricultural,1
Labouorer in Tobacco Factory,1
Labouors Dock,1
Labouourer,1
"Labour ""General""",1
Labour (Agl),1
Labour (Agricul),1
Labour (Among Cattle),1
Labour (Brick Yard),1
Labour (Builders),1
Labour (Car Man),1
Labour (Cattle Driver),1
Labour (Council),1
Labour (Factory),1
Labour (Flax Mill),1
Labour (Foundry),1
Labour (Gas Work),1
Labour (Genel),1
Labour (Genl.),1
Labour (Genlr),1
Labour (Genrl),1
Labour (Hodsman),1
Labour (Iron Foundry),1
Labour (Iron),1
Labour (Linen),1
Labour (Masons),1
Labour (Ship Gard),1
Labour (Tent Maker),1
Labour (Thatcher),1
Labour (Unemployed),1
Labour - General Unemployed,1
Labour - Genrl,1
Labour - Watchman,1
Labour - in Bacon Cellar,1
Labour ?,1
Labour Agaric,1
Labour Agra,1
Labour Agrcl,1
Labour Agre,1
Labour Agri,1
Labour Agric,1
Labour Agrictl,1
Labour Agricull,1
Labour Agricult,1
Labour Agricult.,1
Labour Argl,1
Labour Army Ordnance Department,1
Labour B Store,1
Labour Bacon Store,1
Labour Ble Dy Co Lisnafillan,1
Labour Bleach Work,1
Labour Board at Cook,1
Labour Boilemaker Assistant,1
Labour Bond Store,1
Labour Boot Shop,1
Labour Both Mill Spinning Co,1
Labour Brick Works,1
Labour Bricklayers,1
Labour Brickyard,1
Labour Builder's,1
Labour Butler,1
Labour Can Distillery Fill Whiskey,1
Labour Cloth Finishing,1
Labour Corperation,1
Labour Council,1
Labour Counel,1
Labour Cycle Factory,1
Labour D and N S ?,1
Labour Daily Servant,1
Labour Docks,1
Labour Ds,1
Labour Dy Bel Co Lisnafillan,1
Labour Employed,1
Labour Factory,1
Labour Farm Unemployed,1
Labour Fitters Helper,1
Labour Flax Mill Roller,1
Labour Flour Mill,1
Labour Flour Mills,1
Labour Foreman,1
Labour Foundary,1
Labour Gass,1
Labour Gass Works,1
Labour Gener,1
Labour Generaly,1
Labour Genl.,1
Labour Genral,1
Labour Gernr,1
Labour Gl.,1
Labour Gnl,1
Labour Goldings Manure Works N. Wall,1
Labour House Keeper,1
Labour I Works,1
Labour Ingin Shop,1
Labour Iron Foundry,1
Labour Iron Ship Works,1
Labour Iron Trade,1
Labour Jam Manufactory,1
Labour Keeper,1
Labour Labourer,1
Labour Laundry,1
Labour Linen Factory,1
Labour M General,1
Labour Machine Man,1
Labour Maid Domestic Servt,1
Labour Man Wife,1
Labour Manswife,1
Labour Masons,1
Labour Master Limk Union,1
Labour Master in Spinning Mill,1
Labour Messenger,1
Labour Milk Factory,1
Labour Mill Flour,1
Labour Naval Pensioner P.O I C on leaving Service,1
Labour Navvy,1
Labour Ordanane Stores,1
Labour Ordering,1
Labour Out of Employment,1
Labour Painters,1
Labour Pensioner,1
Labour Platers in Ship Yard,1
Labour Porter in Shop,1
Labour Post Office Officer,1
Labour Publick Works,1
Labour Queen Island,1
Labour Queens Island,1
Labour Repairer House,1
Labour Rion Works,1
Labour Rope Works,1
Labour Ropework Unemployed,1
Labour Saw Mill,1
Labour Servant Farm,1
Labour Shif Yard,1
Labour Ship,1
Labour Sister,1
Labour Soap Works,1
Labour South Africa,1
Labour Spinner,1
Labour Staple Man,1
Labour Stones Color,1
Labour Store,1
Labour Street,1
Labour Stripper,1
Labour Superintendent Cork Steam Packet Co,1
Labour Unemp,1
Labour Van Driver,1
Labour Van Man,1
Labour Wareroom,1
Labour Work,1
Labour Works,1
Labour Works Manure,1
Labour and Carman,1
Labour and Cart Pinters,1
Labour and Daughter,1
Labour and Dealler,1
Labour and Ex Army Pensioner,1
Labour and Farm Servant,1
Labour and Farmer,1
Labour and Mason,1
Labour and Pedler,1
Labour and Steavdore,1
Labour at ?,1
Labour at Barristers,1
Labour at Derry Quay,1
Labour at Distillary,1
Labour at Dock,1
Labour at Docks,1
Labour at Home,1
Labour at Iron Works,1
Labour at Mill,1
Labour at Mill Works,1
Labour at Minrals,1
Labour at Timber Yard,1
Labour boy,1
Labour by Occupation,1
Labour general,1
Labour in ? Shop,1
Labour in Attending Masons,1
Labour in Bacon Store,1
Labour in Bakon Seller,1
Labour in Barytes Mill,1
Labour in Black Green,1
Labour in Bleach Work,1
Labour in Bone Woorks,1
Labour in Bottle Works,1
Labour in Brickworks,1
Labour in Brickyard,1
Labour in Brweny,1
Labour in Carapion,1
Labour in Cemetery,1
Labour in Coal Trade,1
Labour in Coal Yard,1
Labour in Dairy,1
Labour in Discount Fartery,1
Labour in Distiley,1
Labour in Distillery,1
Labour in Dock,1
Labour in Drug Store,1
Labour in Dye Work,1
Labour in Dye Works,1
Labour in Engine Shop,1
Labour in Engine Work,1
Labour in Engine Works,1
Labour in Engine Works Ship Yard,1
Labour in Felt Works,1
Labour in Flax Spinning Mill,1
Labour in Flour Mill,1
Labour in Flour Mills,1
Labour in Flour Store,1
Labour in Forqe,1
Labour in Foundery,1
Labour in Gas Worker,1
Labour in Glass Work,1
Labour in Grain Store,1
Labour in House,1
Labour in Iron Wks,1
Labour in Iron Works Unemployed,1
Labour in Iron Yard,1
Labour in Iron work,1
Labour in Iron-Works,1
Labour in Irons Foundry,1
Labour in Ironworks,1
Labour in Lawn Comreal,1
Labour in Lime Works,1
Labour in Linen Dye Works,1
Labour in Linen Works,1
Labour in Malthouse,1
Labour in Man,1
Labour in Mill Store,1
Labour in Pork Store,1
Labour in Print Works,1
Labour in Provision Trade,1
Labour in Ropework,1
Labour in Ropeworks,1
Labour in Saw Mills,1
Labour in Sawmills,1
Labour in Seed Store,1
Labour in Seed Warehouse,1
Labour in Ship yard,1
Labour in Shipyd,1
Labour in Sp. Mill,1
Labour in Stable Yard,1
Labour in Steele Works,1
Labour in Tea Store,1
Labour in Tobacco Factory,1
Labour in Water Work,1
Labour in Work Bleach,1
Labour in Works,1
Labour in Yard,1
Labour in a Brewery,1
Labour in a Brickworks,1
Labour in a Farm,1
Labour in wood Factory,1
Labour on City Council,1
Labour on Counde,1
Labour on Employed,1
Labour on Island,1
Labour on Painter,1
Labour on Queens Island,1
Labour on Queenseland,1
Labour on Road,1
Labour on Ship Yard,1
Labour on Water Pipe Track,1
Labour on the Island,1
Labour or Farm,1
Labour or Railway,1
Labour out Eplomert,1
Labour to Bricklayer,1
Labour to Bricklayers,1
Labour to Builder,1
Labour to Masens,1
Labour with Joiners Unempolyed,1
Labour yard assistant manager,1
Labour yard manager,1
Labour's in Mcanic Shop,1
Labour-Bricklayer,1
Labour-Dock,1
Labour-Farm,1
Labour-Gasworks,1
Labour-General Unemployed,1
Labour-Genl,1
Labour-Line Works,1
Labour-Maid Domestic Servant,1
Labour-Scavanger,1
Labour. Agricl.,1
Labour. Agrl.,1
Labour?,1
Laboural,1
Labourar (General),1
Labourar General,1
Labourar Genl,1
Labourar Iron Moulders,1
Labourar at Canal Store,1
Labourar on Farm,1
Labourare and Farmer,1
Labourarer in Gas Works,1
Labourars,1
Labourarwife,1
Labourck,1
"Laboure ""Form""",1
Laboure (Farm),1
Laboure (General),1
Laboure (Messenger),1
Laboure Agr.,1
Laboure Agricultr,1
Laboure Agricultur,1
Laboure Agricultural,1
Laboure Agriculural,1
Laboure Army Lopt,1
Laboure Bleach Works,1
Laboure Boot and ?,1
Laboure Daughter,1
Laboure Foundry,1
Laboure Foundry Iron,1
Laboure Genarl,1
Laboure General Clerk,1
Laboure Genl.,1
Laboure Iron Foundry,1
Laboure Nurse Pensioner,1
Laboure Railway,1
Laboure Ropework,1
